Unique ID,Indicator ID,Name,Measure,Measure Info,Geo Place Name,Time Period,Start_Date,Data Value
412704,375,Nitrogen Dioxide (NO2),Mean,ppb,Highbridge and Concourse (CD4),Summer 2016,05/31/2016,17.34
412705,375,Nitrogen Dioxide (NO2),Mean,ppb,Highbridge and Concourse (CD4),Annual Average 2016,12/31/2015,21.21
412706,375,Nitrogen Dioxide (NO2),Mean,ppb,Fordham and University Heights (CD5),Winter 2015-16,12/01/2015,24.77
412707,375,Nitrogen Dioxide (NO2),Mean,ppb,Fordham and University Heights (CD5),Summer 2016,05/31/2016,17.67
412708,375,Nitrogen Dioxide (NO2),Mean,ppb,Fordham and University Heights (CD5),Annual Average 2016,12/31/2015,21.18
412709,375,Nitrogen Dioxide (NO2),Mean,ppb,Belmont and East Tremont (CD6),Winter 2015-16,12/01/2015,23.64
412710,375,Nitrogen Dioxide (NO2),Mean,ppb,Belmont and East Tremont (CD6),Summer 2016,05/31/2016,16.3
412711,375,Nitrogen Dioxide (NO2),Mean,ppb,Belmont and East Tremont (CD6),Annual Average 2016,12/31/2015,19.86
412712,375,Nitrogen Dioxide (NO2),Mean,ppb,Kingsbridge Heights and Bedford (CD7),Winter 2015-16,12/01/2015,22.7
412713,375,Nitrogen Dioxide (NO2),Mean,ppb,Kingsbridge Heights and Bedford (CD7),Summer 2016,05/31/2016,15.98
412714,375,Nitrogen Dioxide (NO2),Mean,ppb,Kingsbridge Heights and Bedford (CD7),Annual Average 2016,12/31/2015,19.15
412715,375,Nitrogen Dioxide (NO2),Mean,ppb,Riverdale and Fieldston (CD8),Winter 2015-16,12/01/2015,19.54
412716,375,Nitrogen Dioxide (NO2),Mean,ppb,Riverdale and Fieldston (CD8),Summer 2016,05/31/2016,13
412717,375,Nitrogen Dioxide (NO2),Mean,ppb,Riverdale and Fieldston (CD8),Annual Average 2016,12/31/2015,16.04
412718,375,Nitrogen Dioxide (NO2),Mean,ppb,Parkchester and Soundview (CD9),Winter 2015-16,12/01/2015,22.92
412719,375,Nitrogen Dioxide (NO2),Mean,ppb,Parkchester and Soundview (CD9),Summer 2016,05/31/2016,14.9
412720,375,Nitrogen Dioxide (NO2),Mean,ppb,Parkchester and Soundview (CD9),Annual Average 2016,12/31/2015,18.81
412721,375,Nitrogen Dioxide (NO2),Mean,ppb,Throgs Neck and Co-op City (CD10),Winter 2015-16,12/01/2015,21.35
412722,375,Nitrogen Dioxide (NO2),Mean,ppb,Throgs Neck and Co-op City (CD10),Summer 2016,05/31/2016,13.75
412723,375,Nitrogen Dioxide (NO2),Mean,ppb,Throgs Neck and Co-op City (CD10),Annual Average 2016,12/31/2015,17.23
412724,375,Nitrogen Dioxide (NO2),Mean,ppb,Morris Park and Bronxdale (CD11),Winter 2015-16,12/01/2015,21.79
412725,375,Nitrogen Dioxide (NO2),Mean,ppb,Morris Park and Bronxdale (CD11),Summer 2016,05/31/2016,14.57
412726,375,Nitrogen Dioxide (NO2),Mean,ppb,Morris Park and Bronxdale (CD11),Annual Average 2016,12/31/2015,17.91
412727,375,Nitrogen Dioxide (NO2),Mean,ppb,Williamsbridge and Baychester (CD12),Winter 2015-16,12/01/2015,20.61
412728,375,Nitrogen Dioxide (NO2),Mean,ppb,Williamsbridge and Baychester (CD12),Summer 2016,05/31/2016,14.07
412729,375,Nitrogen Dioxide (NO2),Mean,ppb,Williamsbridge and Baychester (CD12),Annual Average 2016,12/31/2015,16.93
412730,375,Nitrogen Dioxide (NO2),Mean,ppb,Greenpoint and Williamsburg (CD1),Winter 2015-16,12/01/2015,25.68
412731,375,Nitrogen Dioxide (NO2),Mean,ppb,Greenpoint and Williamsburg (CD1),Summer 2016,05/31/2016,16.53
412732,375,Nitrogen Dioxide (NO2),Mean,ppb,Greenpoint and Williamsburg (CD1),Annual Average 2016,12/31/2015,21.38
412733,375,Nitrogen Dioxide (NO2),Mean,ppb,Fort Greene and Brooklyn Heights (CD2),Winter 2015-16,12/01/2015,26.13
412734,375,Nitrogen Dioxide (NO2),Mean,ppb,Fort Greene and Brooklyn Heights (CD2),Summer 2016,05/31/2016,17.83
412735,375,Nitrogen Dioxide (NO2),Mean,ppb,Fort Greene and Brooklyn Heights (CD2),Annual Average 2016,12/31/2015,22.16
412736,375,Nitrogen Dioxide (NO2),Mean,ppb,Bedford Stuyvesant (CD3),Winter 2015-16,12/01/2015,25.21
412737,375,Nitrogen Dioxide (NO2),Mean,ppb,Bedford Stuyvesant (CD3),Summer 2016,05/31/2016,16.02
412738,375,Nitrogen Dioxide (NO2),Mean,ppb,Bedford Stuyvesant (CD3),Annual Average 2016,12/31/2015,20.79
412739,375,Nitrogen Dioxide (NO2),Mean,ppb,Bushwick (CD4),Winter 2015-16,12/01/2015,24.46
412740,375,Nitrogen Dioxide (NO2),Mean,ppb,Bushwick (CD4),Summer 2016,05/31/2016,14.8
412741,375,Nitrogen Dioxide (NO2),Mean,ppb,Bushwick (CD4),Annual Average 2016,12/31/2015,19.82
412742,375,Nitrogen Dioxide (NO2),Mean,ppb,East New York and Starrett City (CD5),Winter 2015-16,12/01/2015,22.98
412743,375,Nitrogen Dioxide (NO2),Mean,ppb,East New York and Starrett City (CD5),Summer 2016,05/31/2016,12.62
412744,375,Nitrogen Dioxide (NO2),Mean,ppb,East New York and Starrett City (CD5),Annual Average 2016,12/31/2015,17.83
412745,375,Nitrogen Dioxide (NO2),Mean,ppb,Park Slope and Carroll Gardens (CD6),Winter 2015-16,12/01/2015,25.29
412746,375,Nitrogen Dioxide (NO2),Mean,ppb,Park Slope and Carroll Gardens (CD6),Summer 2016,05/31/2016,16.89
412747,375,Nitrogen Dioxide (NO2),Mean,ppb,Park Slope and Carroll Gardens (CD6),Annual Average 2016,12/31/2015,21.17
412748,375,Nitrogen Dioxide (NO2),Mean,ppb,Sunset Park (CD7),Winter 2015-16,12/01/2015,23.82
412749,375,Nitrogen Dioxide (NO2),Mean,ppb,Sunset Park (CD7),Summer 2016,05/31/2016,15.13
412750,375,Nitrogen Dioxide (NO2),Mean,ppb,Sunset Park (CD7),Annual Average 2016,12/31/2015,19.44
412751,375,Nitrogen Dioxide (NO2),Mean,ppb,Crown Heights and Prospect Heights (CD8),Winter 2015-16,12/01/2015,25.21
412752,375,Nitrogen Dioxide (NO2),Mean,ppb,Crown Heights and Prospect Heights (CD8),Summer 2016,05/31/2016,16.04
412753,375,Nitrogen Dioxide (NO2),Mean,ppb,Crown Heights and Prospect Heights (CD8),Annual Average 2016,12/31/2015,20.74
412754,375,Nitrogen Dioxide (NO2),Mean,ppb,South Crown Heights and Lefferts Gardens (CD9),Winter 2015-16,12/01/2015,24.73
412755,375,Nitrogen Dioxide (NO2),Mean,ppb,South Crown Heights and Lefferts Gardens (CD9),Summer 2016,05/31/2016,15.37
412756,375,Nitrogen Dioxide (NO2),Mean,ppb,South Crown Heights and Lefferts Gardens (CD9),Annual Average 2016,12/31/2015,20.11
412757,375,Nitrogen Dioxide (NO2),Mean,ppb,Bay Ridge and Dyker Heights (CD10),Winter 2015-16,12/01/2015,23.15
412758,375,Nitrogen Dioxide (NO2),Mean,ppb,Bay Ridge and Dyker Heights (CD10),Summer 2016,05/31/2016,14.26
412759,375,Nitrogen Dioxide (NO2),Mean,ppb,Bay Ridge and Dyker Heights (CD10),Annual Average 2016,12/31/2015,18.54
412760,375,Nitrogen Dioxide (NO2),Mean,ppb,Bensonhurst (CD11),Winter 2015-16,12/01/2015,23.16
412761,375,Nitrogen Dioxide (NO2),Mean,ppb,Bensonhurst (CD11),Summer 2016,05/31/2016,13.34
412762,375,Nitrogen Dioxide (NO2),Mean,ppb,Bensonhurst (CD11),Annual Average 2016,12/31/2015,18.05
412763,375,Nitrogen Dioxide (NO2),Mean,ppb,Borough Park (CD12),Winter 2015-16,12/01/2015,23.9
412764,375,Nitrogen Dioxide (NO2),Mean,ppb,Borough Park (CD12),Summer 2016,05/31/2016,14.56
412765,375,Nitrogen Dioxide (NO2),Mean,ppb,Borough Park (CD12),Annual Average 2016,12/31/2015,19.12
412766,375,Nitrogen Dioxide (NO2),Mean,ppb,Coney Island (CD13),Winter 2015-16,12/01/2015,20.33
412767,375,Nitrogen Dioxide (NO2),Mean,ppb,Coney Island (CD13),Summer 2016,05/31/2016,9.5
412768,375,Nitrogen Dioxide (NO2),Mean,ppb,Coney Island (CD13),Annual Average 2016,12/31/2015,14.64
412769,375,Nitrogen Dioxide (NO2),Mean,ppb,Flatbush and Midwood (CD14),Winter 2015-16,12/01/2015,23.27
412770,375,Nitrogen Dioxide (NO2),Mean,ppb,Flatbush and Midwood (CD14),Summer 2016,05/31/2016,13.49
412771,375,Nitrogen Dioxide (NO2),Mean,ppb,Flatbush and Midwood (CD14),Annual Average 2016,12/31/2015,18.29
412772,375,Nitrogen Dioxide (NO2),Mean,ppb,Sheepshead Bay (CD15),Winter 2015-16,12/01/2015,21.6
412773,375,Nitrogen Dioxide (NO2),Mean,ppb,Sheepshead Bay (CD15),Summer 2016,05/31/2016,10.67
412774,375,Nitrogen Dioxide (NO2),Mean,ppb,Sheepshead Bay (CD15),Annual Average 2016,12/31/2015,15.91
412775,375,Nitrogen Dioxide (NO2),Mean,ppb,Brownsville (CD16),Winter 2015-16,12/01/2015,24.18
412776,375,Nitrogen Dioxide (NO2),Mean,ppb,Brownsville (CD16),Summer 2016,05/31/2016,14.24
412777,375,Nitrogen Dioxide (NO2),Mean,ppb,Brownsville (CD16),Annual Average 2016,12/31/2015,19.29
412778,375,Nitrogen Dioxide (NO2),Mean,ppb,East Flatbush (CD17),Winter 2015-16,12/01/2015,23.94
412779,375,Nitrogen Dioxide (NO2),Mean,ppb,East Flatbush (CD17),Summer 2016,05/31/2016,13.96
412780,375,Nitrogen Dioxide (NO2),Mean,ppb,East Flatbush (CD17),Annual Average 2016,12/31/2015,18.94
412781,375,Nitrogen Dioxide (NO2),Mean,ppb,Flatlands and Canarsie (CD18),Winter 2015-16,12/01/2015,20.94
412782,375,Nitrogen Dioxide (NO2),Mean,ppb,Flatlands and Canarsie (CD18),Summer 2016,05/31/2016,10.03
412783,375,Nitrogen Dioxide (NO2),Mean,ppb,Flatlands and Canarsie (CD18),Annual Average 2016,12/31/2015,15.36
412784,375,Nitrogen Dioxide (NO2),Mean,ppb,Long Island City and Astoria (CD1),Winter 2015-16,12/01/2015,24.39
412785,375,Nitrogen Dioxide (NO2),Mean,ppb,Long Island City and Astoria (CD1),Summer 2016,05/31/2016,15.23
412786,375,Nitrogen Dioxide (NO2),Mean,ppb,Long Island City and Astoria (CD1),Annual Average 2016,12/31/2015,20.07
412787,375,Nitrogen Dioxide (NO2),Mean,ppb,Woodside and Sunnyside (CD2),Winter 2015-16,12/01/2015,25.18
412788,375,Nitrogen Dioxide (NO2),Mean,ppb,Woodside and Sunnyside (CD2),Summer 2016,05/31/2016,15.8
412789,375,Nitrogen Dioxide (NO2),Mean,ppb,Woodside and Sunnyside (CD2),Annual Average 2016,12/31/2015,20.79
412790,375,Nitrogen Dioxide (NO2),Mean,ppb,Jackson Heights (CD3),Winter 2015-16,12/01/2015,24.76
412791,375,Nitrogen Dioxide (NO2),Mean,ppb,Jackson Heights (CD3),Summer 2016,05/31/2016,15.5
412792,375,Nitrogen Dioxide (NO2),Mean,ppb,Jackson Heights (CD3),Annual Average 2016,12/31/2015,20.32
412793,375,Nitrogen Dioxide (NO2),Mean,ppb,Elmhurst and Corona (CD4),Winter 2015-16,12/01/2015,25.68
412794,375,Nitrogen Dioxide (NO2),Mean,ppb,Elmhurst and Corona (CD4),Summer 2016,05/31/2016,16.37
412795,375,Nitrogen Dioxide (NO2),Mean,ppb,Elmhurst and Corona (CD4),Annual Average 2016,12/31/2015,21.21
412796,375,Nitrogen Dioxide (NO2),Mean,ppb,Ridgewood and Maspeth (CD5),Winter 2015-16,12/01/2015,23.59
412797,375,Nitrogen Dioxide (NO2),Mean,ppb,Ridgewood and Maspeth (CD5),Summer 2016,05/31/2016,13.7
412798,375,Nitrogen Dioxide (NO2),Mean,ppb,Ridgewood and Maspeth (CD5),Annual Average 2016,12/31/2015,18.83
412799,375,Nitrogen Dioxide (NO2),Mean,ppb,Rego Park and Forest Hills (CD6),Winter 2015-16,12/01/2015,23.94
412800,375,Nitrogen Dioxide (NO2),Mean,ppb,Rego Park and Forest Hills (CD6),Summer 2016,05/31/2016,14.49
412801,375,Nitrogen Dioxide (NO2),Mean,ppb,Rego Park and Forest Hills (CD6),Annual Average 2016,12/31/2015,19.31
412802,375,Nitrogen Dioxide (NO2),Mean,ppb,Flushing and Whitestone (CD7),Winter 2015-16,12/01/2015,22.63
412803,375,Nitrogen Dioxide (NO2),Mean,ppb,Flushing and Whitestone (CD7),Summer 2016,05/31/2016,14
412804,375,Nitrogen Dioxide (NO2),Mean,ppb,Flushing and Whitestone (CD7),Annual Average 2016,12/31/2015,18.2
412805,375,Nitrogen Dioxide (NO2),Mean,ppb,Hillcrest and Fresh Meadows (CD8),Winter 2015-16,12/01/2015,22.27
412806,375,Nitrogen Dioxide (NO2),Mean,ppb,Hillcrest and Fresh Meadows (CD8),Summer 2016,05/31/2016,13.27
412807,375,Nitrogen Dioxide (NO2),Mean,ppb,Hillcrest and Fresh Meadows (CD8),Annual Average 2016,12/31/2015,17.63
412808,375,Nitrogen Dioxide (NO2),Mean,ppb,Kew Gardens and Woodhaven (CD9),Winter 2015-16,12/01/2015,23.62
412809,375,Nitrogen Dioxide (NO2),Mean,ppb,Kew Gardens and Woodhaven (CD9),Summer 2016,05/31/2016,13.75
412810,375,Nitrogen Dioxide (NO2),Mean,ppb,Kew Gardens and Woodhaven (CD9),Annual Average 2016,12/31/2015,18.69
412811,375,Nitrogen Dioxide (NO2),Mean,ppb,South Ozone Park and Howard Beach (CD10),Winter 2015-16,12/01/2015,22.46
412812,375,Nitrogen Dioxide (NO2),Mean,ppb,South Ozone Park and Howard Beach (CD10),Summer 2016,05/31/2016,12.12
412813,375,Nitrogen Dioxide (NO2),Mean,ppb,South Ozone Park and Howard Beach (CD10),Annual Average 2016,12/31/2015,17.21
412814,375,Nitrogen Dioxide (NO2),Mean,ppb,Bayside and Little Neck (CD11),Winter 2015-16,12/01/2015,21.25
412815,375,Nitrogen Dioxide (NO2),Mean,ppb,Bayside and Little Neck (CD11),Summer 2016,05/31/2016,13.03
412816,375,Nitrogen Dioxide (NO2),Mean,ppb,Bayside and Little Neck (CD11),Annual Average 2016,12/31/2015,16.78
412817,375,Nitrogen Dioxide (NO2),Mean,ppb,Jamaica and Hollis (CD12),Winter 2015-16,12/01/2015,22.56
412818,375,Nitrogen Dioxide (NO2),Mean,ppb,Jamaica and Hollis (CD12),Summer 2016,05/31/2016,13.19
412819,375,Nitrogen Dioxide (NO2),Mean,ppb,Jamaica and Hollis (CD12),Annual Average 2016,12/31/2015,17.63
412820,375,Nitrogen Dioxide (NO2),Mean,ppb,Queens Village (CD13),Winter 2015-16,12/01/2015,21.13
412821,375,Nitrogen Dioxide (NO2),Mean,ppb,Queens Village (CD13),Summer 2016,05/31/2016,12.15
412822,375,Nitrogen Dioxide (NO2),Mean,ppb,Queens Village (CD13),Annual Average 2016,12/31/2015,16.21
412823,375,Nitrogen Dioxide (NO2),Mean,ppb,Rockaway and Broad Channel (CD14),Winter 2015-16,12/01/2015,17.89
412824,375,Nitrogen Dioxide (NO2),Mean,ppb,Rockaway and Broad Channel (CD14),Summer 2016,05/31/2016,6.1
412825,375,Nitrogen Dioxide (NO2),Mean,ppb,Rockaway and Broad Channel (CD14),Annual Average 2016,12/31/2015,11.6
412826,375,Nitrogen Dioxide (NO2),Mean,ppb,St. George and Stapleton (CD1),Winter 2015-16,12/01/2015,20.87
412827,375,Nitrogen Dioxide (NO2),Mean,ppb,St. George and Stapleton (CD1),Summer 2016,05/31/2016,13.12
412828,375,Nitrogen Dioxide (NO2),Mean,ppb,St. George and Stapleton (CD1),Annual Average 2016,12/31/2015,16.86
412829,375,Nitrogen Dioxide (NO2),Mean,ppb,South Beach and Willowbrook (CD2),Winter 2015-16,12/01/2015,17.81
412830,375,Nitrogen Dioxide (NO2),Mean,ppb,South Beach and Willowbrook (CD2),Summer 2016,05/31/2016,9.26
412831,375,Nitrogen Dioxide (NO2),Mean,ppb,South Beach and Willowbrook (CD2),Annual Average 2016,12/31/2015,13.36
412832,375,Nitrogen Dioxide (NO2),Mean,ppb,Tottenville and Great Kills (CD3),Winter 2015-16,12/01/2015,16.56
412833,375,Nitrogen Dioxide (NO2),Mean,ppb,Tottenville and Great Kills (CD3),Summer 2016,05/31/2016,6.6
412834,375,Nitrogen Dioxide (NO2),Mean,ppb,Tottenville and Great Kills (CD3),Annual Average 2016,12/31/2015,11.44
605311,386,Ozone (O3),Mean,ppb,Midtown (CD5),Summer 2018,06/01/2018,22.91
547612,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,Midtown (CD5),Annual Average 2017,01/01/2017,10.92
650943,386,Ozone (O3),Mean,ppb,Upper West Side,Summer 2019,06/01/2019,25.59
547613,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,Midtown (CD5),Winter 2016-17,12/01/2016,11.05
650944,386,Ozone (O3),Mean,ppb,Upper East Side,Summer 2019,06/01/2019,25.88
650945,386,Ozone (O3),Mean,ppb,Chelsea - Clinton,Summer 2019,06/01/2019,23.84
547691,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,Sunset Park (CD7),Winter 2016-17,12/01/2016,8.37
549362,386,Ozone (O3),Mean,ppb,Jamaica,Summer 2017,06/01/2017,30.93
549363,386,Ozone (O3),Mean,ppb,Southeast Queens,Summer 2017,06/01/2017,31.72
547353,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,Bronx,Summer 2017,06/01/2017,9.58
547354,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,Bronx,Annual Average 2017,01/01/2017,7.72
547355,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,Bronx,Winter 2016-17,12/01/2016,8.3
547356,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,Brooklyn,Summer 2017,06/01/2017,9.09
547357,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,Brooklyn,Annual Average 2017,01/01/2017,7.52
547358,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,Brooklyn,Winter 2016-17,12/01/2016,7.94
547359,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,Manhattan,Summer 2017,06/01/2017,10.43
547360,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,Manhattan,Annual Average 2017,01/01/2017,8.72
547361,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,Manhattan,Winter 2016-17,12/01/2016,8.96
547362,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,Queens,Summer 2017,06/01/2017,8.78
547363,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,Queens,Annual Average 2017,01/01/2017,7.19
547364,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,Queens,Winter 2016-17,12/01/2016,7.95
547365,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,Staten Island,Summer 2017,06/01/2017,8.13
547366,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,Staten Island,Annual Average 2017,01/01/2017,6.81
547367,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,Staten Island,Winter 2016-17,12/01/2016,7.07
547368,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,Kingsbridge - Riverdale,Summer 2017,06/01/2017,9.46
547369,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,Kingsbridge - Riverdale,Annual Average 2017,01/01/2017,7.41
547370,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,Kingsbridge - Riverdale,Winter 2016-17,12/01/2016,7.91
547371,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,Northeast Bronx,Summer 2017,06/01/2017,9.25
547372,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,Northeast Bronx,Annual Average 2017,01/01/2017,7.46
547373,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,Northeast Bronx,Winter 2016-17,12/01/2016,8.14
547374,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,Fordham - Bronx Pk,Summer 2017,06/01/2017,9.39
547375,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,Fordham - Bronx Pk,Annual Average 2017,01/01/2017,7.52
547376,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,Fordham - Bronx Pk,Winter 2016-17,12/01/2016,8.09
547377,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,Pelham - Throgs Neck,Summer 2017,06/01/2017,9.29
547378,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,Pelham - Throgs Neck,Annual Average 2017,01/01/2017,7.52
547379,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,Pelham - Throgs Neck,Winter 2016-17,12/01/2016,8.18
547380,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,Crotona -Tremont,Summer 2017,06/01/2017,10.09
547381,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,Crotona -Tremont,Annual Average 2017,01/01/2017,8.16
547382,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,Crotona -Tremont,Winter 2016-17,12/01/2016,8.63
547383,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,High Bridge - Morrisania,Summer 2017,06/01/2017,10.13
547384,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,High Bridge - Morrisania,Annual Average 2017,01/01/2017,8.16
547385,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,High Bridge - Morrisania,Winter 2016-17,12/01/2016,8.59
547386,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,Hunts Point - Mott Haven,Summer 2017,06/01/2017,10.2
547387,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,Hunts Point - Mott Haven,Annual Average 2017,01/01/2017,8.26
547388,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,Hunts Point - Mott Haven,Winter 2016-17,12/01/2016,8.78
547389,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,Greenpoint,Summer 2017,06/01/2017,10.79
547390,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,Greenpoint,Annual Average 2017,01/01/2017,8.98
547391,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,Greenpoint,Winter 2016-17,12/01/2016,9.3
547392,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,Downtown - Heights - Slope,Summer 2017,06/01/2017,10.12
547393,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,Downtown - Heights - Slope,Annual Average 2017,01/01/2017,8.35
547394,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,Downtown - Heights - Slope,Winter 2016-17,12/01/2016,8.52
547395,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,Bedford Stuyvesant - Crown Heights,Summer 2017,06/01/2017,9.14
547396,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,Bedford Stuyvesant - Crown Heights,Annual Average 2017,01/01/2017,7.53
547397,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,Bedford Stuyvesant - Crown Heights,Winter 2016-17,12/01/2016,7.94
547398,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,East New York,Summer 2017,06/01/2017,9.05
547399,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,East New York,Annual Average 2017,01/01/2017,7.52
547400,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,East New York,Winter 2016-17,12/01/2016,8.11
547401,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,Sunset Park,Summer 2017,06/01/2017,9.75
547402,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,Sunset Park,Annual Average 2017,01/01/2017,8.09
547403,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,Sunset Park,Winter 2016-17,12/01/2016,8.3
547404,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,Borough Park,Summer 2017,06/01/2017,8.8
547405,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,Borough Park,Annual Average 2017,01/01/2017,7.27
547406,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,Borough Park,Winter 2016-17,12/01/2016,7.62
547407,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,East Flatbush - Flatbush,Summer 2017,06/01/2017,8.92
547408,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,East Flatbush - Flatbush,Annual Average 2017,01/01/2017,7.36
547409,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,East Flatbush - Flatbush,Winter 2016-17,12/01/2016,7.76
547410,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,Canarsie - Flatlands,Summer 2017,06/01/2017,8.54
547411,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,Canarsie - Flatlands,Annual Average 2017,01/01/2017,7.02
547412,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,Canarsie - Flatlands,Winter 2016-17,12/01/2016,7.61
547413,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,Bensonhurst - Bay Ridge,Summer 2017,06/01/2017,8.52
547414,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,Bensonhurst - Bay Ridge,Annual Average 2017,01/01/2017,7.06
547415,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,Bensonhurst - Bay Ridge,Winter 2016-17,12/01/2016,7.4
547416,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,Coney Island - Sheepshead Bay,Summer 2017,06/01/2017,8.22
547417,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,Coney Island - Sheepshead Bay,Annual Average 2017,01/01/2017,6.83
547418,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,Coney Island - Sheepshead Bay,Winter 2016-17,12/01/2016,7.37
547419,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,Williamsburg - Bushwick,Summer 2017,06/01/2017,9.87
547420,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,Williamsburg - Bushwick,Annual Average 2017,01/01/2017,8.22
547421,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,Williamsburg - Bushwick,Winter 2016-17,12/01/2016,8.62
547422,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,Washington Heights,Summer 2017,06/01/2017,9.87
547423,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,Washington Heights,Annual Average 2017,01/01/2017,7.79
547424,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,Washington Heights,Winter 2016-17,12/01/2016,8.17
547425,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,Central Harlem - Morningside Heights,Summer 2017,06/01/2017,9.91
547426,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,Central Harlem - Morningside Heights,Annual Average 2017,01/01/2017,7.93
547427,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,Central Harlem - Morningside Heights,Winter 2016-17,12/01/2016,8.28
547428,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,East Harlem,Summer 2017,06/01/2017,10.05
547429,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,East Harlem,Annual Average 2017,01/01/2017,8.11
